Type,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,PhotoAmt,AdoptionSpeed
2,8,266,1,5,2,1,1,3,1,1,1,200,41330,3,4
2,1,265,2,1,3,2,2,1,2,1,1,0,41326,12,3
2,5,294,2,1,1,1,1,1,1,1,1,0,41326,4,4
2,12,283,3,1,2,1,3,3,3,1,4,0,41326,2,1
1,4,307,1,2,2,1,1,1,1,1,1,0,41326,1,4
2,1,266,2,1,2,2,2,2,2,1,1,0,41327,3,4
2,2,266,1,1,1,1,2,2,2,1,1,0,41326,6,2
2,5,266,1,1,2,1,2,1,2,1,1,0,41326,15,1
1,6,307,1,2,1,1,1,1,2,1,1,0,41326,3,4
1,12,307,2,1,2,2,2,1,1,1,1,0,41336,6,2
2,1,266,3,1,2,1,2,2,2,1,2,0,41330,5,2
1,108,307,1,4,2,1,1,1,1,1,1,0,41324,4,2
2,2,266,2,2,1,1,2,2,2,1,1,0,41401,5,1
2,2,243,3,2,2,2,2,2,2,1,2,40,41401,3,4
2,4,292,1,5,2,1,1,2,2,1,1,0,41324,1,1
2,4,266,2,7,1,1,2,1,2,1,2,0,41325,4,4
2,7,266,2,2,2,1,2,1,1,1,1,0,41326,5,4
2,1,299,2,1,2,2,2,2,2,1,1,0,41401,4,1
1,12,203,1,1,2,3,1,1,2,1,1,500,41327,3,2
2,3,265,3,1,2,2,2,2,2,1,3,50,41327,5,0
2,1,265,1,7,1,2,2,2,2,1,1,0,41324,3,1
2,2,266,3,1,2,1,2,2,2,1,4,0,41326,3,1
2,12,266,2,7,2,1,2,2,2,1,1,0,41326,4,4
1,36,307,2,1,3,1,2,2,2,1,1,0,41401,3,4
2,1,265,1,1,2,2,2,2,2,1,1,0,41401,4,2
1,2,128,3,2,2,1,1,1,1,1,4,0,41326,5,2
2,2,247,2,2,1,1,2,1,3,1,1,0,41326,2,0
1,6,307,1,7,2,2,1,1,1,1,1,0,41326,4,4
2,2,283,2,2,2,1,2,2,2,1,1,0,41401,4,1
2,4,266,1,3,2,1,2,1,2,1,1,0,41401,2,3
1,12,307,2,5,2,1,3,3,3,1,1,0,41332,5,4
2,16,266,2,1,3,1,2,2,2,1,1,0,41326,5,3
2,1,266,2,1,2,1,2,2,2,1,1,0,41326,2,1
1,3,307,1,1,1,1,3,3,1,1,1,1,41326,3,2
2,24,266,1,5,2,1,1,1,1,1,1,0,41401,1,3
2,4,266,2,1,2,1,2,2,2,1,2,0,41326,3,2
1,4,307,2,2,3,1,2,2,2,1,2,0,41326,4,2
2,36,266,1,1,2,1,1,1,1,1,1,0,41326,2,4
1,2,307,1,1,2,1,1,1,2,1,1,0,41326,1,3
2,12,266,1,1,3,1,1,3,1,1,1,30,41326,5,2
2,12,266,1,6,2,1,1,1,1,1,1,0,41326,5,4
1,72,307,2,1,2,1,1,1,2,1,2,0,41336,5,4
2,6,265,2,1,2,2,1,1,2,1,1,0,41401,1,3
1,0,307,2,2,2,2,2,2,2,1,1,0,41326,4,1
1,2,307,3,1,2,1,2,2,2,1,4,0,41332,6,3
2,5,299,1,1,2,1,1,1,2,1,1,50,41326,1,4
1,72,0,1,1,2,2,2,2,2,1,1,0,41326,5,4
1,1,307,1,1,2,1,1,1,2,1,1,0,41326,4,2
1,48,152,2,1,1,1,1,1,1,2,1,180,41401,9,3
1,3,307,3,1,1,1,2,2,2,1,3,0,41401,5,2
1,112,307,1,2,2,1,2,2,2,1,1,0,41336,1,2
1,1,307,1,2,2,2,2,2,2,1,1,0,41327,2,2
1,1,103,1,1,2,2,3,3,2,1,1,0,41326,2,3
2,3,266,2,1,2,1,1,1,2,1,1,0,41401,8,2
2,8,266,1,3,2,1,1,1,1,1,1,0,41401,3,4
1,5,78,1,1,2,1,1,1,1,1,1,0,41326,6,3
1,3,307,2,2,2,2,1,1,2,1,1,50,41326,2,2
1,36,307,1,3,1,2,1,1,1,1,1,0,41401,2,4
1,3,307,2,1,2,2,1,1,2,1,1,0,41326,5,2
1,23,307,2,2,3,2,1,1,1,1,1,0,41326,2,4
1,24,190,2,1,3,3,3,3,2,1,1,0,41326,3,1
2,1,70,2,2,1,1,2,1,2,1,1,0,41326,3,0
2,2,266,2,6,1,2,2,2,2,1,1,0,41401,1,2
1,51,205,2,2,2,1,1,1,1,1,1,188,41326,2,3
2,2,266,3,1,2,1,2,2,2,1,2,0,41326,6,0
1,36,20,1,1,2,2,3,3,2,1,1,0,41326,1,2
2,14,299,3,1,2,1,2,2,2,1,5,0,41401,3,2
2,17,283,2,2,2,1,1,1,2,1,1,0,41401,1,4
2,12,265,2,4,2,2,2,2,2,1,1,0,41401,3,2
1,24,69,2,2,1,2,1,1,1,1,1,0,41401,6,1
2,3,249,1,6,3,2,2,1,2,1,1,0,41401,3,3
1,5,307,1,1,2,1,1,1,2,1,1,0,41326,1,4
2,4,266,2,4,2,1,2,2,2,1,1,0,41327,2,0
1,60,179,1,2,1,3,3,3,2,1,1,0,41401,2,2
1,4,307,2,2,2,1,1,1,1,1,1,0,41401,5,4
1,1,307,2,2,2,1,3,3,2,1,1,0,41326,1,3
2,4,285,2,4,2,3,2,1,2,1,1,550,41326,2,1
1,63,189,2,1,3,1,3,1,1,1,1,0,41326,5,4
2,11,266,2,2,2,1,1,1,2,1,1,0,41401,3,1
2,4,266,2,1,1,2,1,1,2,1,1,0,41401,5,0
2,2,266,2,5,2,1,2,1,2,1,1,100,41326,5,2
2,1,265,2,5,2,3,2,2,2,1,2,0,41326,2,1
2,3,266,1,1,2,2,1,1,3,1,1,0,41327,3,2
1,12,307,1,1,2,2,3,3,3,1,1,0,41326,6,4
1,5,307,1,2,2,2,1,1,2,1,1,0,41326,1,4
2,15,266,1,3,3,1,1,1,1,1,1,0,41326,6,3
1,3,307,2,2,2,1,1,1,2,1,1,0,41401,3,4
1,36,307,2,2,2,1,3,3,3,1,1,0,41401,2,4
1,24,307,1,1,2,2,3,3,3,1,3,0,41324,2,4
2,84,266,1,2,2,1,1,1,1,1,1,0,41326,2,1
1,1,307,2,1,2,1,2,2,2,1,5,10,41401,5,4
2,2,266,3,1,1,1,2,2,2,1,3,0,41401,5,4
2,3,265,1,5,1,2,2,2,1,1,1,0,41326,0,4
1,1,307,3,2,2,1,2,2,2,1,4,0,41326,4,3
1,1,307,1,2,2,1,2,2,2,1,1,0,41324,4,1
1,4,307,1,1,1,1,1,2,2,1,1,0,41326,6,1
1,3,78,2,1,2,1,1,1,1,1,1,8,41401,5,0
2,7,266,1,4,2,2,2,2,2,1,1,0,41401,1,3
2,3,266,2,1,1,1,2,2,2,1,1,0,41326,5,2
1,2,307,2,1,2,2,2,2,2,1,1,0,41327,1,3
1,24,179,3,2,1,3,2,1,2,1,2,0,41401,4,1
2,1,265,2,1,2,2,2,2,2,1,1,0,41401,1,3
2,36,285,2,1,2,2,1,1,1,1,1,0,41401,2,1
2,2,266,2,1,1,1,2,2,2,1,1,0,41401,3,4
2,1,266,2,1,2,1,2,2,2,1,1,0,41326,6,4
2,3,266,3,4,1,1,1,1,2,1,2,100,41326,4,2
1,3,307,1,1,2,1,1,1,2,1,1,0,41326,1,1
2,3,266,2,6,2,1,2,2,2,1,1,0,41401,1,2
1,2,307,2,2,2,1,1,1,2,1,1,0,41326,1,4
2,1,292,1,5,2,1,2,2,2,1,2,0,41327,3,1
2,5,266,2,1,2,1,2,2,2,1,1,0,41326,6,2
1,36,205,2,2,2,3,1,1,2,1,1,200,41326,2,3
2,3,266,1,1,2,2,2,1,2,1,2,0,41401,19,3
2,1,283,2,1,1,2,2,1,2,2,1,0,41326,1,2
1,2,307,1,1,2,1,3,3,2,1,1,0,41326,1,2
1,1,307,2,1,2,2,2,2,2,1,1,0,41330,1,3
1,1,213,3,2,2,2,2,2,2,1,7,0,41326,5,2
2,2,247,3,1,2,2,3,1,3,1,3,0,41401,0,4
1,2,307,2,5,2,2,2,1,2,1,1,0,41327,3,1
1,24,307,2,2,2,1,2,2,2,1,2,0,41332,3,3
1,24,119,1,6,3,2,1,1,1,1,1,500,41326,4,1
2,2,266,1,3,2,1,1,1,2,1,1,0,41326,11,2
2,4,266,1,6,2,1,2,2,2,1,1,0,41326,5,2
1,4,307,1,2,2,1,1,1,2,2,1,0,41326,1,3
2,1,265,3,1,1,2,2,2,2,2,2,0,41326,5,3
2,48,299,1,1,2,2,1,1,1,1,1,0,41401,5,4
2,96,285,2,6,2,2,1,1,1,1,2,0,41401,5,0
1,1,307,1,3,1,1,2,2,2,1,1,0,41326,3,4
1,1,307,1,1,2,1,2,2,2,1,1,0,41326,8,1
1,2,307,2,1,2,2,2,1,2,1,1,0,41401,2,2
2,60,253,2,2,2,3,1,1,2,1,1,0,41336,11,3
2,12,303,2,1,1,2,1,1,1,1,1,0,41401,1,1
1,6,307,2,1,2,1,2,1,2,1,1,0,41401,2,3
2,5,266,2,1,1,1,2,1,2,1,1,0,41326,2,1
2,18,266,2,1,2,1,1,1,1,1,1,300,41336,3,3
1,5,307,1,2,2,1,1,1,2,1,1,0,41326,5,2
1,12,307,1,1,2,2,1,1,1,1,1,0,41330,4,3
2,8,266,1,1,2,1,1,1,2,1,1,0,41326,1,3
1,1,307,3,1,2,1,2,1,2,1,4,0,41326,4,4
2,12,264,2,1,2,3,3,3,3,1,1,0,41401,1,2
1,3,307,3,1,1,1,2,2,2,1,2,0,41326,3,4
2,12,266,1,5,2,1,2,1,2,1,1,0,41326,1,3
2,3,266,1,1,2,2,2,1,2,1,1,0,41326,1,0
1,1,307,3,1,2,2,2,2,2,2,6,0,41401,9,1
1,9,109,2,4,2,2,1,1,2,1,1,0,41326,1,1
2,10,266,2,6,1,1,2,1,2,1,1,0,41330,4,4
1,2,307,3,4,2,1,2,2,2,1,4,0,41327,4,2
2,3,299,2,1,1,1,1,1,2,1,1,0,41401,5,0
2,3,266,2,1,2,1,2,2,2,1,1,0,41326,1,0
1,1,307,2,1,1,1,2,1,2,1,1,0,41326,9,3
1,2,307,2,1,2,1,3,3,2,1,1,0,41326,2,2
1,5,307,3,1,2,1,3,3,3,1,2,100,41401,2,3
1,2,307,1,1,2,1,2,2,2,1,1,20,41327,1,2
1,60,213,2,1,2,2,1,1,1,1,1,0,41401,4,2
1,4,141,2,2,2,1,2,2,2,1,1,0,41327,10,3
1,4,307,2,2,2,1,2,2,2,1,1,0,41327,1,1
2,15,265,1,3,2,2,1,1,2,1,1,0,41336,3,1
1,36,307,2,2,1,2,1,1,3,1,1,0,41401,4,1
2,11,266,1,1,2,1,2,2,2,1,1,0,41401,1,4
1,4,307,2,2,2,2,2,1,2,1,1,0,41336,3,4
1,24,207,2,2,1,2,3,3,2,1,1,0,41401,1,1
2,2,266,1,4,2,1,2,2,2,1,1,0,41326,2,2
1,3,307,2,2,2,1,2,2,2,1,3,0,41326,1,4
2,3,266,1,3,1,1,3,3,3,1,1,0,41401,4,2
1,12,307,3,2,2,1,1,1,3,1,2,0,41401,1,4
2,1,285,1,4,1,2,2,2,2,1,1,0,41401,6,1
1,24,307,2,1,2,1,1,1,1,1,1,50,41326,2,4
1,48,205,1,7,1,2,1,1,1,1,1,0,41401,2,1
1,1,307,2,4,2,1,2,2,2,1,1,0,41327,1,1
1,3,307,2,2,3,2,1,2,2,1,1,0,41326,0,4
1,3,307,2,1,2,1,1,1,2,1,1,0,41326,3,3
1,1,307,1,1,2,1,3,3,2,1,1,0,41326,1,2
2,6,241,1,1,2,2,2,2,2,1,1,0,41326,1,0
2,2,283,3,1,1,1,2,2,2,1,4,0,41327,3,4
2,3,266,2,3,2,2,2,1,2,1,1,0,41401,0,4
2,1,292,3,2,2,2,2,2,2,1,2,0,41336,1,0
2,8,266,2,1,2,2,2,2,2,1,1,0,41326,3,4
1,12,307,1,2,2,2,3,3,3,1,1,0,41401,1,2
1,72,218,1,5,2,2,1,1,2,1,1,0,41401,1,4
1,5,178,1,2,1,2,1,1,2,1,1,500,41326,2,1
1,2,307,1,1,2,2,2,1,2,1,1,0,41327,1,2
1,1,307,3,1,2,2,3,3,3,1,2,100,41327,1,3
2,1,266,1,3,1,1,2,2,2,1,1,0,41401,4,4
2,1,265,2,1,2,2,2,2,2,1,1,0,41336,3,1
1,1,307,2,1,2,1,2,1,2,1,1,0,41326,8,3
2,2,266,2,1,1,1,1,1,2,1,3,0,41326,10,3
2,30,266,2,1,2,1,1,1,1,1,1,0,41326,2,4
1,36,19,1,1,2,1,1,1,2,1,1,0,41401,3,1
1,48,173,2,6,2,1,1,1,1,1,2,400,41326,5,2
1,72,205,1,2,1,3,1,1,1,1,1,150,41401,11,3
2,48,299,3,6,2,1,1,1,1,1,2,0,41326,5,4
2,12,266,1,1,2,1,1,1,1,1,1,0,41401,2,2
1,10,307,1,1,2,1,1,2,3,1,1,0,41326,3,3
2,5,266,2,2,2,1,2,2,2,1,1,0,41324,1,4
2,1,265,2,1,2,2,2,2,2,1,2,0,41326,16,3
1,24,307,1,5,2,2,1,1,2,1,1,0,41326,2,2
2,4,266,2,5,1,1,1,1,1,1,1,50,41401,5,1
1,8,128,1,1,1,1,1,1,1,1,1,0,41401,6,3
1,2,70,1,2,2,1,2,2,2,1,1,0,41326,3,1
2,3,266,3,4,1,1,2,2,2,1,6,0,41326,9,1
2,4,243,1,1,2,2,2,1,2,1,1,0,41401,3,3
2,10,266,2,1,1,1,1,1,2,1,1,50,41401,1,4
2,48,266,1,1,3,1,1,1,1,1,2,0,41401,1,4
1,47,307,1,1,2,1,1,1,2,1,1,0,41336,0,4
2,1,285,2,1,2,3,1,1,2,1,1,150,41401,5,3
2,2,265,1,1,2,2,2,2,2,1,1,0,41401,5,1
1,4,307,1,1,2,1,2,1,2,1,1,80,41326,4,3
2,5,265,2,2,1,2,2,2,2,1,1,0,41326,6,2
2,4,266,2,3,1,1,1,1,2,1,1,0,41326,2,1
2,60,285,2,5,2,3,1,1,2,1,1,100,41326,3,3
2,24,295,3,1,2,2,3,3,3,1,5,0,41336,0,4
2,3,266,1,2,2,1,1,1,2,1,1,0,41327,7,2
2,2,266,3,1,2,1,2,2,2,1,3,0,41326,3,1
1,18,307,2,1,3,1,1,1,1,1,4,0,41327,3,4
1,2,307,1,1,1,2,2,2,2,1,2,0,41326,5,1
2,4,265,2,1,2,2,1,1,3,1,1,0,41326,3,1
1,12,307,1,1,2,1,2,1,1,1,1,0,41336,4,2
2,4,266,1,1,2,2,2,2,2,1,1,0,41401,1,4
2,6,266,2,1,1,1,2,2,2,1,1,0,41326,1,4
1,3,307,2,2,2,2,1,1,2,1,1,0,41326,5,3
1,1,189,1,1,2,2,2,2,2,1,1,0,41327,5,1
2,1,265,1,4,2,2,2,2,2,1,1,0,41326,9,1
1,1,307,2,1,2,2,3,2,3,1,1,0,41401,3,4
2,3,266,2,6,2,1,2,1,2,1,1,50,41326,7,1
1,24,60,3,2,1,2,1,1,1,2,4,385,41326,5,2
2,1,266,2,1,2,1,2,2,2,1,1,0,41326,1,2
1,11,307,1,2,2,1,1,1,1,1,1,150,41326,3,2
2,24,243,2,1,3,2,3,3,3,1,1,0,41401,4,1
2,4,266,2,3,2,1,1,1,2,1,1,0,41326,1,2
2,4,266,3,1,1,1,2,2,2,1,3,0,41326,8,4
1,1,307,3,1,1,1,2,1,2,1,5,0,41326,7,2
2,2,266,1,2,2,2,2,2,2,1,1,0,41326,2,1
1,2,307,2,2,2,2,1,1,3,1,2,0,41324,1,1
2,2,266,2,1,1,1,2,2,2,1,1,20,41326,4,4
2,1,265,3,5,1,2,2,2,2,1,5,0,41326,3,2
2,5,266,2,2,1,1,2,1,2,1,1,0,41326,12,3
1,11,109,2,2,2,2,1,1,1,1,1,0,41326,1,3
1,2,307,2,1,2,2,3,3,3,1,4,0,41324,4,4
1,2,307,2,1,2,1,1,1,2,1,1,0,41326,3,4
1,2,307,2,1,2,1,3,3,3,1,6,0,41327,1,4
1,2,307,2,1,1,1,2,2,2,1,1,0,41326,4,4
1,12,307,2,1,1,2,1,1,2,1,1,20,41327,3,4
1,12,307,2,2,2,1,3,3,3,1,1,0,41327,5,3
1,120,141,2,4,3,1,3,3,3,3,1,0,41326,4,2
1,60,179,2,2,1,2,1,1,1,1,1,200,41326,7,3
1,11,307,2,2,3,2,1,1,3,1,1,0,41336,1,3
2,36,266,2,7,2,1,1,1,1,1,1,50,41326,3,1
2,3,266,2,1,2,2,3,1,2,1,1,0,41401,11,2
1,12,307,2,1,2,2,2,2,2,1,1,0,41326,2,4
2,2,292,3,1,2,2,2,2,2,1,2,0,41326,5,1
1,2,307,2,2,2,1,2,2,2,1,1,0,41401,2,1
1,2,307,1,7,2,1,2,2,2,1,1,50,41336,1,1
1,36,179,1,3,1,2,1,1,1,1,1,0,41401,2,2
1,12,307,1,1,1,2,3,3,3,1,1,0,41326,5,0
1,21,179,1,7,1,2,1,1,2,1,1,450,41401,4,4
2,3,292,2,2,2,2,2,2,2,1,2,150,41326,5,1
1,1,307,2,5,2,1,1,1,2,1,1,0,41326,4,3
1,0,307,2,2,2,2,2,2,2,1,1,0,41326,5,1
1,1,307,2,1,2,1,2,2,2,1,1,0,41327,2,1
1,3,307,1,3,2,2,1,1,3,1,1,0,41324,1,4
1,36,20,1,1,2,1,1,1,1,1,1,350,41401,1,4
2,5,266,1,3,2,1,1,1,1,1,1,50,41401,2,3
2,12,265,1,1,3,2,1,1,1,1,1,0,41326,12,0
2,4,266,2,5,2,1,1,1,2,1,1,120,41326,7,2
1,4,307,2,7,2,1,1,1,2,1,1,0,41401,3,4
2,36,266,2,2,2,2,1,1,1,1,1,120,41326,3,3
1,1,307,2,2,2,2,3,2,3,1,1,0,41326,1,3
2,2,266,3,1,2,1,2,2,2,1,5,0,41332,4,2
2,24,266,2,2,2,2,1,1,1,1,1,0,41326,2,4
2,1,241,3,1,1,1,2,2,2,1,4,0,41330,3,4
2,2,265,2,2,2,2,2,2,2,1,1,0,41326,4,1
1,1,307,2,2,2,1,2,1,2,1,1,0,41326,11,2
1,6,179,2,2,1,2,1,1,2,1,1,350,41401,2,1
1,156,307,2,1,2,2,1,1,3,1,1,0,41326,1,2
1,2,307,1,2,2,1,1,1,2,1,1,0,41326,2,2
1,12,307,1,1,2,1,1,1,1,1,1,0,41401,1,4
2,21,265,3,1,2,1,1,1,2,1,8,0,41326,5,4
1,24,49,1,5,3,3,1,1,2,1,1,0,41326,4,4
1,2,307,2,2,2,2,1,1,2,1,1,0,41326,7,2
1,10,189,2,1,3,1,1,1,2,1,1,0,41401,2,1
2,3,266,1,3,2,1,1,1,2,1,1,0,41326,5,1
2,2,266,2,1,2,1,2,2,2,1,1,0,41326,4,1
2,20,292,3,1,2,3,1,1,2,1,5,0,41326,1,1
1,2,307,1,1,2,1,2,1,2,1,1,0,41326,5,1
1,6,20,1,2,1,1,2,1,2,1,1,0,41326,2,0
2,24,264,2,1,2,3,1,1,2,1,1,0,41326,2,2
2,5,266,2,1,2,1,2,1,2,1,1,0,41401,1,2
1,4,307,2,1,2,2,2,2,2,1,1,0,41330,7,3
2,17,282,2,4,3,3,1,1,2,1,1,500,41401,3,0
2,2,266,1,1,1,1,2,2,2,1,1,0,41401,6,2
1,2,307,2,2,2,1,2,2,2,1,1,0,41326,2,4
2,2,266,3,2,2,1,2,2,2,1,2,0,41332,3,2
2,12,299,1,1,2,1,2,1,2,1,1,0,41326,3,4
2,2,266,3,1,1,1,2,2,2,1,3,0,41401,5,1
1,1,307,3,1,2,2,2,2,2,1,8,0,41326,17,4
1,4,307,2,1,2,1,1,1,2,1,1,0,41326,5,1
2,36,265,2,1,2,1,1,1,1,1,2,0,41401,3,4
1,53,307,1,2,2,2,1,1,2,1,1,0,41326,5,3
1,60,205,2,2,2,1,1,1,3,1,1,0,41326,1,1
2,14,265,2,1,2,2,2,2,2,1,1,0,41332,2,4
2,6,266,1,2,2,1,2,1,1,1,1,0,41326,2,3
1,8,307,2,6,2,1,1,1,1,1,1,0,41326,4,3
1,5,307,2,5,2,2,1,1,1,1,1,0,41326,4,3
2,3,266,1,2,2,1,1,1,2,1,1,10,41326,8,3
1,24,189,1,1,3,1,1,1,2,1,1,0,41401,3,1
2,2,265,1,4,1,2,2,1,2,1,1,0,41326,5,0
2,3,266,1,1,1,1,2,2,1,1,1,0,41326,3,1
1,2,141,2,1,3,2,1,1,2,1,1,0,41326,19,3
2,60,266,1,2,1,1,1,1,1,1,1,0,41401,3,2
1,1,307,1,2,2,1,1,1,2,1,1,0,41326,10,3
2,9,250,2,1,1,1,2,1,1,1,1,0,41326,1,3
2,6,266,2,6,1,1,2,2,1,1,1,0,41326,1,0
1,1,307,1,2,2,2,2,1,2,1,1,0,41326,4,1
1,1,307,1,1,2,1,2,2,2,1,1,50,41326,6,2
1,5,307,2,5,2,1,1,1,1,1,1,0,41401,4,4
1,3,307,1,3,2,1,1,1,2,1,1,0,41401,3,2
2,3,266,1,1,2,1,1,1,2,1,1,50,41401,1,4
2,3,266,2,6,1,1,2,1,2,1,1,0,41401,0,4
1,4,26,2,1,2,2,1,1,3,1,1,0,41326,3,1
1,36,307,1,2,1,3,1,1,1,1,1,150,41326,13,2
2,5,266,2,1,1,1,1,1,3,1,1,0,41336,2,3
1,24,213,2,1,2,2,1,1,1,1,1,0,41326,3,3
2,2,266,1,3,2,1,2,2,2,1,1,50,41326,4,1
1,2,307,1,1,1,2,3,3,3,1,1,0,41326,4,2
1,2,307,2,2,2,1,1,1,2,1,1,0,41326,13,3
1,10,307,1,1,2,2,1,1,2,1,3,0,41326,12,4
2,2,266,3,1,1,1,2,2,2,1,5,0,41326,0,3
2,6,266,1,3,1,1,2,2,2,1,1,0,41326,1,2
2,3,297,3,1,1,2,2,2,2,1,2,0,41326,2,1
2,4,266,1,3,2,1,2,1,2,1,1,30,41326,1,1
2,3,266,3,5,2,1,2,2,2,1,4,0,41332,4,3
1,5,307,1,7,2,1,2,2,2,1,1,0,41326,2,4
1,72,75,2,3,1,3,1,1,1,1,1,500,41401,2,2
1,4,307,2,2,2,1,3,3,2,2,1,0,41336,4,4
1,1,307,3,1,2,2,2,2,2,1,6,50,41401,5,2
2,2,265,3,2,1,2,2,1,2,1,3,0,41326,3,2
1,2,307,1,1,2,2,2,2,2,1,1,0,41326,5,2
2,4,266,2,1,2,1,2,2,2,1,2,0,41326,2,3
1,5,307,2,1,1,1,2,2,2,1,1,0,41326,5,4
2,12,266,3,1,2,1,2,2,2,1,5,0,41401,5,3
1,2,307,2,1,2,1,1,1,3,1,1,0,41401,2,4
1,36,307,2,1,2,1,2,1,1,1,1,0,41326,3,4
2,1,254,2,1,1,1,2,2,2,1,1,0,41326,7,4
1,1,307,2,1,1,1,2,1,2,1,2,0,41326,7,3
1,3,307,3,2,2,1,2,2,2,1,3,0,41326,4,3
1,1,307,3,1,2,2,2,2,2,1,5,50,41401,4,4
2,3,266,2,1,2,1,2,1,1,1,1,0,41326,5,1
2,1,266,1,1,1,1,3,3,3,2,1,0,41401,4,2
1,84,109,1,3,3,3,1,1,1,1,1,0,41401,1,1
1,2,307,2,5,2,1,3,3,2,1,1,0,41401,1,3
1,2,307,2,5,2,2,1,1,2,1,1,80,41327,1,4
2,9,266,2,6,2,1,3,3,3,1,1,0,41401,3,4
1,18,307,1,2,2,1,1,1,2,1,1,0,41401,6,3
2,24,265,2,1,2,2,1,1,1,1,1,0,41401,1,4
1,11,307,2,2,2,1,1,3,1,1,2,0,41326,2,4
2,20,266,2,2,1,1,2,1,1,1,1,30,41326,3,4
1,2,307,2,2,2,2,2,2,2,1,1,0,41401,1,1
1,12,205,2,5,1,3,1,1,1,1,1,0,41326,2,2
2,1,283,2,6,2,1,2,2,2,1,1,0,41326,1,2
2,21,264,1,5,2,3,1,1,2,1,1,0,41326,3,4
1,5,307,2,1,2,2,1,1,1,1,1,0,41326,8,4
1,39,205,2,2,2,3,1,1,2,1,1,250,41401,2,1
2,4,265,1,4,2,2,2,1,2,1,1,100,41336,8,4
1,1,307,1,2,2,2,2,1,2,1,1,0,41326,1,2
2,3,299,2,2,2,1,2,1,2,1,2,0,41326,6,4
2,3,266,1,1,2,1,1,1,2,1,2,200,41326,5,2
1,4,307,2,2,2,2,1,1,2,1,1,0,41326,4,3
2,1,266,3,3,1,1,2,2,2,1,2,0,41401,6,1
2,6,284,2,2,2,1,1,1,1,1,2,0,41401,4,3
1,1,218,3,2,1,2,3,3,3,1,8,0,41336,3,2
2,2,266,3,4,1,2,2,1,2,1,2,0,41345,2,1
1,2,307,2,1,2,1,3,3,2,1,1,0,41326,2,2
1,2,218,1,1,2,1,3,3,2,1,1,0,41326,4,2
1,7,307,2,2,2,1,1,1,2,1,2,0,41401,3,4
1,8,307,1,2,3,1,3,3,3,2,1,0,41401,1,2
1,120,205,3,2,1,2,1,1,1,1,2,0,41401,1,1
1,2,307,1,2,2,1,2,2,2,1,1,0,41326,1,2
1,24,119,2,1,3,2,1,1,2,1,1,0,41326,2,1
2,3,265,2,1,2,1,2,2,2,1,1,0,41326,2,2
2,3,276,2,2,1,2,2,1,2,1,1,100,41401,5,2
2,3,266,2,1,2,1,2,2,2,1,1,50,41401,4,2
1,1,307,3,2,2,1,2,2,2,1,9,0,41326,7,3
2,3,266,2,4,1,1,2,2,2,1,1,0,41401,7,0
1,12,169,2,1,1,2,3,1,1,1,1,0,41326,1,1
2,1,266,3,1,1,1,2,2,2,1,2,0,41401,2,1
1,16,307,1,5,2,1,1,1,1,1,1,0,41326,4,4
1,4,307,2,1,2,2,1,1,2,1,1,150,41326,1,4
1,1,307,1,2,2,1,2,1,2,1,1,0,41325,2,3
2,3,299,2,2,2,1,2,1,2,1,1,0,41326,5,1
1,35,109,2,3,2,2,2,1,1,1,1,50,41336,2,2
1,2,307,1,2,1,1,1,1,2,1,1,0,41326,6,1
2,2,292,1,7,1,2,2,1,2,2,1,0,41326,5,1
1,2,78,2,1,2,1,1,1,2,1,4,0,41326,6,3
2,24,266,1,6,2,1,2,1,1,1,1,0,41326,0,4
2,2,265,1,1,3,2,1,1,1,1,1,0,41326,1,4
1,4,307,1,1,1,2,1,1,2,1,1,100,41401,4,4
1,10,307,2,1,2,1,1,1,2,1,2,20,41326,5,4
2,4,266,3,1,2,1,1,1,2,1,2,0,41326,2,3
2,2,266,2,2,1,1,2,2,2,1,1,50,41326,1,1
2,2,266,2,1,1,1,2,2,2,1,1,0,41401,1,3
1,18,307,1,2,2,1,3,3,3,1,1,0,41326,4,1
1,36,141,1,2,3,1,1,1,2,1,1,0,41326,3,1
1,2,141,2,1,3,1,2,2,2,1,1,0,41325,16,3
1,41,218,2,3,1,2,2,1,3,1,1,25,41330,7,2
1,4,307,1,7,2,1,1,1,2,1,1,0,41401,1,4
1,2,307,2,1,2,2,2,2,2,2,1,150,41326,2,4
2,3,266,2,6,1,1,2,1,2,1,1,0,41326,3,3
2,2,265,1,5,2,2,2,2,2,1,1,0,41401,5,2
1,1,307,2,2,2,2,2,1,2,1,1,150,41326,14,3
1,48,307,1,1,3,1,3,3,2,2,1,0,41326,2,1
1,2,307,2,1,2,2,1,2,2,1,1,40,41327,1,2
2,7,292,2,1,2,2,2,2,2,1,1,0,41326,3,4
1,1,307,2,1,2,1,2,2,2,1,1,20,41327,1,1
2,2,241,2,1,2,3,2,2,2,1,1,0,41401,1,3
1,16,307,3,2,2,1,3,3,3,1,5,0,41327,5,4
1,2,307,3,1,2,2,1,1,2,1,5,0,41326,22,3
2,2,266,1,1,2,1,2,2,2,1,1,0,41326,0,3
1,1,307,3,1,1,1,2,1,2,1,3,0,41326,5,4
1,2,307,1,3,2,1,2,2,2,1,1,0,41326,2,1
2,2,266,2,2,1,1,2,2,2,1,1,0,41326,1,4
1,24,307,2,2,2,3,1,1,1,1,1,390,41326,4,2
